Order ID,Order Date,Ship Date,Ship Mode,Customer ID,Customer Name,SEGMENT,CITY,STATE,COUNTRY,Postal Code,MARKET,REGION,Product ID,CATEGORY,Sub-Category,Product Name,SALES,QUANTITY,Discount percentage,PROFIT,Shipping Cost,Order Priority,DISCOUNT,LAT,LONG
ORD-000332,2023-11-29,2023-12-08,Standard Class,CUST-00332,Customer 332,Home Office,Chicago,CA,United States,36617,US Market,West,PROD-000332,Technology,Bookcases,Product 332,402.58,6,0.27,131.01,12.65,Medium,6.48,-48.70702,109.91258
ORD-000333,2023-11-30,2023-12-09,First Class,CUST-00333,Customer 333,Corporate,Phoenix,NY,United States,88730,APAC Market,West,PROD-000333,Furniture,Tables,Product 333,970.37,6,0.42,135.48,35.26,Medium,24.57,69.52835,44.35780
ORD-000334,2023-12-01,2023-12-10,Second Class,CUST-00334,Customer 334,Consumer,Phoenix,TX,United States,87512,APAC Market,East,PROD-000334,Office Supplies,Phones,Product 334,575.00,9,0.42,52.24,15.83,Low,15.19,-42.51306,-141.97055
ORD-000335,2023-12-02,2023-12-09,Same Day,CUST-00335,Customer 335,Consumer,New York,CA,United States,48403,US Market,Central,PROD-000335,Technology,Tables,Product 335,462.58,2,0.33,-16.90,27.39,High,2.41,75.13988,-2.53972
ORD-000336,2023-12-03,2023-12-08,First Class,CUST-00336,Customer 336,Corporate,New York,TX,United States,24392,EU Market,West,PROD-000336,Technology,Tables,Product 336,972.80,3,0.01,417.04,36.53,Critical,34.10,-7.41003,-100.75199
ORD-000337,2023-12-04,2023-12-10,First Class,CUST-00337,Customer 337,Corporate,Phoenix,TX,United States,71418,EU Market,West,PROD-000337,Technology,Chairs,Product 337,357.87,9,0.09,395.17,42.74,High,7.83,51.84681,-5.59831
ORD-000338,2023-12-05,2023-12-14,Same Day,CUST-00338,Customer 338,Consumer,Phoenix,IL,United States,57181,EU Market,West,PROD-000338,Furniture,Binders,Product 338,673.44,8,0.27,22.46,33.63,High,34.35,15.30000,-98.33949
ORD-000339,2023-12-06,2023-12-12,Second Class,CUST-00339,Customer 339,Home Office,Houston,AZ,United States,43566,EU Market,South,PROD-000339,Technology,Bookcases,Product 339,772.27,3,0.38,262.11,48.68,Low,47.12,-53.70017,62.45026
ORD-000340,2023-12-07,2023-12-15,Same Day,CUST-00340,Customer 340,Corporate,Phoenix,IL,United States,77687,US Market,South,PROD-000340,Furniture,Bookcases,Product 340,980.92,4,0.19,18.98,17.85,Critical,48.45,78.14432,-23.15585
ORD-000341,2023-12-08,2023-12-18,Second Class,CUST-00341,Customer 341,Home Office,Los Angeles,NY,United States,49148,US Market,West,PROD-000341,Technology,Chairs,Product 341,904.29,9,0.30,168.48,14.00,High,3.04,-17.16757,-33.13331
ORD-000342,2023-12-09,2023-12-17,Standard Class,CUST-00342,Customer 342,Home Office,Chicago,IL,United States,80996,EU Market,South,PROD-000342,Office Supplies,Binders,Product 342,621.30,9,0.24,310.28,20.77,Critical,37.57,40.43572,-6.81731
ORD-000343,2023-12-10,2023-12-17,First Class,CUST-00343,Customer 343,Consumer,Houston,IL,United States,83047,US Market,South,PROD-000343,Furniture,Chairs,Product 343,543.40,5,0.47,260.90,28.12,High,36.93,62.94896,-21.70414
ORD-000344,2023-12-11,2023-12-21,Same Day,CUST-00344,Customer 344,Corporate,Phoenix,CA,United States,16706,APAC Market,East,PROD-000344,Office Supplies,Bookcases,Product 344,829.83,8,0.16,358.69,14.46,Medium,18.83,54.79731,43.39563
ORD-000345,2023-12-12,2023-12-16,Standard Class,CUST-00345,Customer 345,Home Office,Phoenix,AZ,United States,62213,US Market,East,PROD-000345,Furniture,Tables,Product 345,799.43,6,0.33,15.32,38.21,Critical,7.64,-77.59169,8.81973
ORD-000346,2023-12-13,2023-12-22,Second Class,CUST-00346,Customer 346,Consumer,Phoenix,CA,United States,63376,EU Market,West,PROD-000346,Furniture,Binders,Product 346,783.13,5,0.42,401.54,25.08,Low,23.19,86.70818,167.49181
ORD-000347,2023-12-14,2023-12-22,Standard Class,CUST-00347,Customer 347,Consumer,Los Angeles,NY,United States,40322,US Market,East,PROD-000347,Office Supplies,Phones,Product 347,890.38,7,0.42,479.39,19.07,Medium,47.26,3.97010,-127.42626
ORD-000348,2023-12-15,2023-12-20,Same Day,CUST-00348,Customer 348,Corporate,Houston,NY,United States,50511,EU Market,South,PROD-000348,Office Supplies,Chairs,Product 348,261.01,1,0.35,99.73,7.23,Critical,30.78,-79.67981,-65.98157
ORD-000349,2023-12-16,2023-12-21,First Class,CUST-00349,Customer 349,Corporate,Los Angeles,NY,United States,14162,APAC Market,West,PROD-000349,Office Supplies,Chairs,Product 349,652.54,8,0.09,419.58,22.23,High,26.74,-47.13155,-91.22263
ORD-000350,2023-12-17,2023-12-26,Same Day,CUST-00350,Customer 350,Home Office,New York,TX,United States,93881,US Market,West,PROD-000350,Furniture,Chairs,Product 350,912.58,8,0.45,101.89,35.29,Medium,2.63,60.96866,54.18209
ORD-000351,2023-12-18,2023-12-27,First Class,CUST-00351,Customer 351,Home Office,Phoenix,NY,United States,74887,EU Market,East,PROD-000351,Office Supplies,Binders,Product 351,250.28,8,0.21,-87.30,31.62,Critical,19.83,-22.37356,-86.46697
ORD-000352,2023-12-19,2023-12-21,Standard Class,CUST-00352,Customer 352,Consumer,Los Angeles,IL,United States,38109,APAC Market,South,PROD-000352,Technology,Tables,Product 352,16.79,2,0.34,-26.02,24.95,Critical,20.07,-88.53834,-11.03570
ORD-000353,2023-12-20,2023-12-24,Standard Class,CUST-00353,Customer 353,Corporate,Chicago,AZ,United States,49356,US Market,West,PROD-000353,Technology,Chairs,Product 353,318.76,4,0.48,195.42,21.32,Critical,18.74,-20.31005,-136.59183
ORD-000354,2023-12-21,2023-12-27,Standard Class,CUST-00354,Customer 354,Corporate,Houston,NY,United States,37685,US Market,South,PROD-000354,Office Supplies,Tables,Product 354,505.00,7,0.05,262.93,29.14,Medium,35.44,58.05788,170.65366
ORD-000355,2023-12-22,2023-12-23,Second Class,CUST-00355,Customer 355,Corporate,Los Angeles,CA,United States,61309,US Market,West,PROD-000355,Technology,Tables,Product 355,594.07,7,0.16,193.00,30.37,High,43.49,-70.62312,-176.64166
ORD-000356,2023-12-23,2024-01-02,Standard Class,CUST-00356,Customer 356,Consumer,Chicago,TX,United States,93446,US Market,South,PROD-000356,Furniture,Phones,Product 356,474.10,2,0.44,110.35,44.49,Medium,26.13,57.27177,27.31141
ORD-000357,2023-12-24,2023-12-26,Second Class,CUST-00357,Customer 357,Home Office,Los Angeles,IL,United States,57173,US Market,South,PROD-000357,Technology,Tables,Product 357,669.75,4,0.05,66.67,45.31,Low,40.01,34.69942,-68.17178
ORD-000358,2023-12-25,2023-12-27,Second Class,CUST-00358,Customer 358,Consumer,New York,IL,United States,83186,US Market,South,PROD-000358,Office Supplies,Binders,Product 358,168.31,4,0.44,275.66,33.11,Medium,2.36,-42.92377,119.73730
ORD-000359,2023-12-26,2023-12-28,Same Day,CUST-00359,Customer 359,Corporate,Los Angeles,NY,United States,92514,US Market,East,PROD-000359,Technology,Binders,Product 359,646.55,9,0.09,286.14,35.04,Medium,11.38,-65.31870,-172.14290
ORD-000360,2023-12-27,2024-01-03,Same Day,CUST-00360,Customer 360,Corporate,New York,IL,United States,28941,EU Market,Central,PROD-000360,Office Supplies,Phones,Product 360,403.52,3,0.34,-37.77,14.39,Medium,14.29,-41.92862,51.80118
ORD-000361,2023-12-28,2024-01-07,Second Class,CUST-00361,Customer 361,Home Office,Chicago,NY,United States,97080,EU Market,East,PROD-000361,Technology,Binders,Product 361,313.02,2,0.44,395.41,26.86,Critical,25.16,74.87781,82.81804
ORD-000362,2023-12-29,2024-01-01,First Class,CUST-00362,Customer 362,Home Office,New York,AZ,United States,47817,US Market,South,PROD-000362,Furniture,Bookcases,Product 362,894.20,4,0.39,350.32,32.98,Medium,5.46,40.67901,-169.03626
ORD-000363,2023-12-30,2024-01-04,Same Day,CUST-00363,Customer 363,Home Office,New York,TX,United States,55407,APAC Market,South,PROD-000363,Office Supplies,Phones,Product 363,596.10,5,0.22,303.25,43.20,Low,27.94,43.99612,-59.73708
ORD-000364,2023-12-31,2024-01-09,First Class,CUST-00364,Customer 364,Corporate,Chicago,NY,United States,20783,EU Market,East,PROD-000364,Furniture,Chairs,Product 364,671.33,9,0.15,442.65,41.65,Low,3.90,-26.10647,-121.03184
ORD-000365,2024-01-01,2024-01-04,First Class,CUST-00365,Customer 365,Consumer,Houston,CA,United States,27179,US Market,Central,PROD-000365,Technology,Phones,Product 365,345.21,3,0.01,109.00,22.87,Low,12.01,-45.04878,-118.42147
ORD-000366,2024-01-02,2024-01-08,Second Class,CUST-00366,Customer 366,Home Office,Houston,NY,United States,26156,US Market,West,PROD-000366,Furniture,Chairs,Product 366,594.94,5,0.32,423.49,37.88,Low,44.63,66.62346,-16.29395
ORD-000367,2024-01-03,2024-01-10,Second Class,CUST-00367,Customer 367,Corporate,Phoenix,TX,United States,60328,US Market,South,PROD-000367,Office Supplies,Chairs,Product 367,964.24,2,0.19,445.44,15.44,Medium,15.02,8.58621,116.26051
ORD-000368,2024-01-04,2024-01-08,Standard Class,CUST-00368,Customer 368,Consumer,Phoenix,AZ,United States,37765,US Market,East,PROD-000368,Technology,Phones,Product 368,463.41,1,0.04,-43.03,47.50,High,34.47,-77.19487,-9.06382
ORD-000369,2024-01-05,2024-01-15,First Class,CUST-00369,Customer 369,Home Office,Chicago,AZ,United States,20576,US Market,Central,PROD-000369,Furniture,Chairs,Product 369,989.09,2,0.05,66.87,49.52,Medium,12.49,74.90370,-169.81776
ORD-000370,2024-01-06,2024-01-09,Second Class,CUST-00370,Customer 370,Corporate,Los Angeles,AZ,United States,56280,US Market,South,PROD-000370,Technology,Tables,Product 370,57.10,6,0.02,23.74,30.21,Medium,12.64,-48.56123,45.77557
ORD-000371,2024-01-07,2024-01-09,First Class,CUST-00371,Customer 371,Corporate,Chicago,CA,United States,23498,APAC Market,Central,PROD-000371,Furniture,Chairs,Product 371,503.81,6,0.11,175.74,22.28,Low,38.38,-14.66990,-116.99795
ORD-000372,2024-01-08,2024-01-12,Same Day,CUST-00372,Customer 372,Consumer,Chicago,CA,United States,78768,EU Market,East,PROD-000372,Technology,Chairs,Product 372,827.78,9,0.15,72.95,7.49,Critical,5.44,59.22414,83.73067
ORD-000373,2024-01-09,2024-01-17,Second Class,CUST-00373,Customer 373,Consumer,Phoenix,IL,United States,76335,US Market,East,PROD-000373,Furniture,Binders,Product 373,324.34,8,0.39,419.11,25.93,Low,43.99,84.66103,-50.33431
ORD-000374,2024-01-10,2024-01-15,First Class,CUST-00374,Customer 374,Home Office,Chicago,CA,United States,96756,APAC Market,South,PROD-000374,Furniture,Phones,Product 374,91.78,4,0.12,186.22,44.51,Medium,26.95,-40.14021,112.65333
ORD-000375,2024-01-11,2024-01-18,Same Day,CUST-00375,Customer 375,Consumer,Los Angeles,IL,United States,74923,US Market,East,PROD-000375,Furniture,Tables,Product 375,52.74,2,0.37,207.72,28.69,Medium,42.31,56.37096,176.79886
ORD-000376,2024-01-12,2024-01-22,Standard Class,CUST-00376,Customer 376,Consumer,Houston,AZ,United States,40699,APAC Market,East,PROD-000376,Furniture,Bookcases,Product 376,38.35,8,0.22,186.58,34.92,Critical,35.88,25.17978,-118.31645
ORD-000377,2024-01-13,2024-01-23,First Class,CUST-00377,Customer 377,Consumer,Chicago,NY,United States,92541,APAC Market,South,PROD-000377,Furniture,Bookcases,Product 377,156.03,1,0.11,-61.77,16.31,High,18.98,-72.56708,-148.25284
ORD-000378,2024-01-14,2024-01-20,Same Day,CUST-00378,Customer 378,Consumer,Phoenix,TX,United States,81631,EU Market,South,PROD-000378,Furniture,Tables,Product 378,100.80,2,0.13,334.65,6.26,Critical,25.02,30.55976,20.39024
ORD-000379,2024-01-15,2024-01-19,First Class,CUST-00379,Customer 379,Consumer,New York,CA,United States,68397,US Market,West,PROD-000379,Furniture,Bookcases,Product 379,198.40,1,0.50,214.28,26.27,Critical,42.57,5.26710,2.33626
ORD-000380,2024-01-16,2024-01-26,First Class,CUST-00380,Customer 380,Consumer,Chicago,IL,United States,28540,EU Market,Central,PROD-000380,Technology,Tables,Product 380,234.79,5,0.36,-70.87,29.32,Critical,9.51,-76.57983,-1.51633
ORD-000381,2024-01-17,2024-01-21,Standard Class,CUST-00381,Customer 381,Home Office,New York,NY,United States,48521,EU Market,Central,PROD-000381,Office Supplies,Phones,Product 381,244.23,5,0.17,54.08,35.22,High,43.94,-59.43547,-145.55614
ORD-000382,2024-01-18,2024-01-19,First Class,CUST-00382,Customer 382,Consumer,Phoenix,AZ,United States,13221,US Market,Central,PROD-000382,Office Supplies,Tables,Product 382,491.19,3,0.28,-54.32,14.96,Low,41.21,-51.26318,-50.68874
ORD-000383,2024-01-19,2024-01-29,Same Day,CUST-00383,Customer 383,Consumer,Los Angeles,AZ,United States,32715,US Market,Central,PROD-000383,Technology,Tables,Product 383,795.20,6,0.05,92.13,39.94,High,35.02,-74.77908,70.67346
ORD-000384,2024-01-20,2024-01-22,Same Day,CUST-00384,Customer 384,Home Office,Chicago,AZ,United States,29107,EU Market,East,PROD-000384,Furniture,Tables,Product 384,453.34,5,0.35,417.25,42.71,Low,46.85,-9.64625,-167.34769
ORD-000385,2024-01-21,2024-01-22,First Class,CUST-00385,Customer 385,Home Office,New York,IL,United States,46809,EU Market,Central,PROD-000385,Furniture,Tables,Product 385,821.71,6,0.06,-11.59,40.82,Low,2.88,88.23597,128.40111
ORD-000386,2024-01-22,2024-01-26,First Class,CUST-00386,Customer 386,Home Office,Chicago,AZ,United States,95722,US Market,South,PROD-000386,Furniture,Bookcases,Product 386,24.55,5,0.20,376.18,21.57,Low,7.95,-0.74628,-103.99013
ORD-000387,2024-01-23,2024-02-01,Same Day,CUST-00387,Customer 387,Home Office,Los Angeles,IL,United States,64249,APAC Market,East,PROD-000387,Furniture,Phones,Product 387,525.60,4,0.31,-30.28,30.66,Critical,30.37,-42.98354,-96.04524
ORD-000388,2024-01-24,2024-01-28,First Class,CUST-00388,Customer 388,Home Office,Houston,AZ,United States,74073,APAC Market,East,PROD-000388,Office Supplies,Bookcases,Product 388,780.41,3,0.18,372.51,12.18,Low,30.81,-10.98190,88.69989
ORD-000389,2024-01-25,2024-01-30,Second Class,CUST-00389,Customer 389,Corporate,Houston,CA,United States,69712,EU Market,East,PROD-000389,Furniture,Tables,Product 389,905.32,8,0.36,171.86,21.01,Low,44.74,73.96242,179.53518
ORD-000390,2024-01-26,2024-02-05,First Class,CUST-00390,Customer 390,Corporate,New York,IL,United States,69853,US Market,Central,PROD-000390,Office Supplies,Chairs,Product 390,915.07,3,0.12,268.05,31.60,Low,30.56,0.29949,127.72127
ORD-000391,2024-01-27,2024-02-01,Same Day,CUST-00391,Customer 391,Home Office,Los Angeles,CA,United States,52375,US Market,East,PROD-000391,Technology,Bookcases,Product 391,341.52,8,0.21,115.52,42.67,Low,23.44,64.47135,131.67184
ORD-000392,2024-01-28,2024-02-05,First Class,CUST-00392,Customer 392,Home Office,Houston,IL,United States,14658,US Market,West,PROD-000392,Furniture,Binders,Product 392,804.73,7,0.15,230.51,21.28,Low,4.16,17.60156,-85.05344
ORD-000393,2024-01-29,2024-02-04,Standard Class,CUST-00393,Customer 393,Home Office,Houston,IL,United States,94027,APAC Market,West,PROD-000393,Office Supplies,Chairs,Product 393,109.57,1,0.22,430.02,22.88,High,8.42,-87.41496,138.63112
ORD-000394,2024-01-30,2024-02-02,Standard Class,CUST-00394,Customer 394,Corporate,Chicago,IL,United States,29046,EU Market,West,PROD-000394,Furniture,Phones,Product 394,188.61,6,0.05,448.25,8.67,High,25.23,66.93659,166.01373
ORD-000395,2024-01-31,2024-02-04,First Class,CUST-00395,Customer 395,Corporate,Chicago,NY,United States,33886,EU Market,West,PROD-000395,Technology,Chairs,Product 395,130.18,2,0.09,93.31,23.81,Low,48.67,-26.49034,-73.51842
ORD-000396,2024-02-01,2024-02-11,First Class,CUST-00396,Customer 396,Corporate,Los Angeles,AZ,United States,61930,US Market,East,PROD-000396,Furniture,Chairs,Product 396,225.61,1,0.19,221.75,20.83,Low,7.58,37.50025,164.96580
ORD-000397,2024-02-02,2024-02-08,Second Class,CUST-00397,Customer 397,Home Office,Houston,NY,United States,36591,APAC Market,Central,PROD-000397,Furniture,Tables,Product 397,349.07,3,0.46,49.12,46.34,High,4.17,-68.69311,139.82484
ORD-000398,2024-02-03,2024-02-10,Standard Class,CUST-00398,Customer 398,Consumer,New York,AZ,United States,83927,EU Market,Central,PROD-000398,Office Supplies,Phones,Product 398,26.86,9,0.47,213.23,27.43,Low,32.36,6.41640,135.83953
ORD-000399,2024-02-04,2024-02-13,Same Day,CUST-00399,Customer 399,Home Office,Chicago,TX,United States,22194,EU Market,South,PROD-000399,Furniture,Binders,Product 399,734.54,1,0.40,118.13,44.69,Critical,12.54,87.38804,16.99738
ORD-000400,2024-02-05,2024-02-08,First Class,CUST-00400,Customer 400,Consumer,Houston,AZ,United States,75851,APAC Market,Central,PROD-000400,Technology,Tables,Product 400,403.00,8,0.20,37.87,7.12,Medium,34.69,-73.52491,-38.16300
ORD-000401,2024-02-06,2024-02-10,First Class,CUST-00401,Customer 401,Corporate,Phoenix,NY,United States,41611,US Market,East,PROD-000401,Technology,Bookcases,Product 401,568.81,9,0.01,173.25,8.53,Low,25.07,-62.68434,7.43914
ORD-000402,2024-02-07,2024-02-09,Same Day,CUST-00402,Customer 402,Home Office,New York,AZ,United States,96110,US Market,West,PROD-000402,Furniture,Tables,Product 402,683.60,8,0.32,-72.51,35.84,Low,22.86,22.79051,-98.66168
ORD-000403,2024-02-08,2024-02-17,Standard Class,CUST-00403,Customer 403,Corporate,New York,CA,United States,50110,US Market,South,PROD-000403,Technology,Chairs,Product 403,364.84,5,0.24,393.15,27.82,Medium,27.30,45.15821,-129.36351
ORD-000404,2024-02-09,2024-02-17,Standard Class,CUST-00404,Customer 404,Home Office,Phoenix,TX,United States,62741,APAC Market,Central,PROD-000404,Technology,Tables,Product 404,430.96,2,0.03,96.22,11.05,Critical,46.07,-42.81968,52.86918
ORD-000405,2024-02-10,2024-02-20,Standard Class,CUST-00405,Customer 405,Consumer,Los Angeles,NY,United States,57740,EU Market,East,PROD-000405,Office Supplies,Chairs,Product 405,288.48,9,0.27,246.41,36.49,Low,37.75,-24.35125,174.43119
ORD-000406,2024-02-11,2024-02-14,Same Day,CUST-00406,Customer 406,Corporate,New York,CA,United States,90721,APAC Market,South,PROD-000406,Office Supplies,Binders,Product 406,515.94,2,0.01,175.24,9.06,Critical,3.43,7.11489,-28.61292
ORD-000407,2024-02-12,2024-02-19,Second Class,CUST-00407,Customer 407,Home Office,Houston,CA,United States,92074,APAC Market,West,PROD-000407,Technology,Tables,Product 407,503.49,5,0.16,252.97,5.64,High,0.08,73.12492,-138.48058
ORD-000408,2024-02-13,2024-02-16,Standard Class,CUST-00408,Customer 408,Consumer,New York,NY,United States,46836,APAC Market,West,PROD-000408,Office Supplies,Phones,Product 408,769.08,7,0.39,-15.25,16.92,Medium,8.03,-50.83270,67.18490
ORD-000409,2024-02-14,2024-02-17,First Class,CUST-00409,Customer 409,Home Office,Chicago,AZ,United States,31236,APAC Market,Central,PROD-000409,Technology,Phones,Product 409,59.06,6,0.31,-8.53,36.37,High,47.40,-14.80563,-174.25108
ORD-000410,2024-02-15,2024-02-18,First Class,CUST-00410,Customer 410,Consumer,Chicago,AZ,United States,61121,EU Market,West,PROD-000410,Office Supplies,Chairs,Product 410,921.04,3,0.13,81.78,45.93,High,48.00,71.43835,-144.25713
ORD-000411,2024-02-16,2024-02-21,Same Day,CUST-00411,Customer 411,Consumer,Phoenix,CA,United States,58520,US Market,Central,PROD-000411,Furniture,Bookcases,Product 411,751.04,8,0.42,202.36,21.59,Low,5.94,69.85871,-153.41792
ORD-000412,2024-02-17,2024-02-22,Same Day,CUST-00412,Customer 412,Home Office,Chicago,NY,United States,89518,US Market,West,PROD-000412,Technology,Chairs,Product 412,296.47,1,0.47,406.09,43.17,Critical,2.88,63.42412,-30.47021
ORD-000413,2024-02-18,2024-02-28,Second Class,CUST-00413,Customer 413,Corporate,Phoenix,NY,United States,49489,US Market,Central,PROD-000413,Office Supplies,Phones,Product 413,976.37,5,0.45,117.01,39.04,Medium,47.99,23.08566,-143.81768
ORD-000414,2024-02-19,2024-02-26,Same Day,CUST-00414,Customer 414,Consumer,Houston,TX,United States,51495,US Market,East,PROD-000414,Office Supplies,Bookcases,Product 414,488.79,4,0.05,68.35,33.99,Critical,36.37,89.78645,26.72578
ORD-000415,2024-02-20,2024-02-22,Second Class,CUST-00415,Customer 415,Home Office,Houston,AZ,United States,77666,EU Market,West,PROD-000415,Technology,Binders,Product 415,316.13,9,0.45,422.46,46.74,Critical,43.21,84.24937,167.47496
ORD-000416,2024-02-21,2024-02-22,Same Day,CUST-00416,Customer 416,Home Office,Phoenix,NY,United States,75393,US Market,South,PROD-000416,Technology,Binders,Product 416,830.16,4,0.13,46.09,35.19,Critical,46.77,22.59388,-179.10027
ORD-000417,2024-02-22,2024-03-03,Standard Class,CUST-00417,Customer 417,Consumer,Chicago,IL,United States,54939,US Market,West,PROD-000417,Office Supplies,Binders,Product 417,787.72,8,0.40,359.66,7.68,Medium,5.15,8.23285,-85.16504
ORD-000418,2024-02-23,2024-02-29,Standard Class,CUST-00418,Customer 418,Corporate,New York,CA,United States,89609,US Market,Central,PROD-000418,Office Supplies,Chairs,Product 418,93.09,3,0.27,19.19,25.58,Low,18.00,-82.50359,51.74110
ORD-000419,2024-02-24,2024-03-01,Same Day,CUST-00419,Customer 419,Home Office,Chicago,AZ,United States,42509,EU Market,East,PROD-000419,Technology,Bookcases,Product 419,387.25,3,0.32,217.56,25.23,High,35.24,13.13596,-83.51205
ORD-000420,2024-02-25,2024-02-26,First Class,CUST-00420,Customer 420,Consumer,Phoenix,IL,United States,20761,EU Market,East,PROD-000420,Technology,Phones,Product 420,844.41,5,0.46,66.59,11.81,Low,48.10,27.22116,130.05432
ORD-000421,2024-02-26,2024-03-03,Second Class,CUST-00421,Customer 421,Consumer,Chicago,TX,United States,73254,EU Market,West,PROD-000421,Office Supplies,Chairs,Product 421,463.43,1,0.11,405.24,10.01,Medium,25.84,13.35236,57.13011
ORD-000422,2024-02-27,2024-03-04,Standard Class,CUST-00422,Customer 422,Corporate,Los Angeles,NY,United States,75350,APAC Market,Central,PROD-000422,Office Supplies,Chairs,Product 422,248.69,9,0.26,23.91,25.68,High,38.27,-88.47189,8.54146
ORD-000423,2024-02-28,2024-03-02,First Class,CUST-00423,Customer 423,Home Office,Phoenix,AZ,United States,11928,EU Market,East,PROD-000423,Office Supplies,Tables,Product 423,588.66,4,0.05,-4.16,49.87,Medium,2.74,80.22574,31.65330
ORD-000424,2024-02-29,2024-03-01,Same Day,CUST-00424,Customer 424,Consumer,New York,TX,United States,14487,US Market,Central,PROD-000424,Furniture,Bookcases,Product 424,988.89,5,0.33,-33.97,12.56,Low,43.96,58.70865,169.71176
ORD-000425,2024-03-01,2024-03-08,First Class,CUST-00425,Customer 425,Consumer,Chicago,TX,United States,45212,EU Market,West,PROD-000425,Office Supplies,Phones,Product 425,116.15,1,0.15,286.82,38.96,Low,45.78,11.58923,-139.69537
ORD-000426,2024-03-02,2024-03-09,Second Class,CUST-00426,Customer 426,Consumer,New York,IL,United States,66101,APAC Market,West,PROD-000426,Technology,Phones,Product 426,377.03,7,0.23,-88.65,40.90,Medium,17.21,28.77092,-102.01902
ORD-000427,2024-03-03,2024-03-09,Second Class,CUST-00427,Customer 427,Home Office,New York,IL,United States,80429,EU Market,East,PROD-000427,Furniture,Bookcases,Product 427,157.15,1,0.39,316.23,30.93,Medium,37.17,41.31459,-20.65644
ORD-000428,2024-03-04,2024-03-11,First Class,CUST-00428,Customer 428,Corporate,Los Angeles,NY,United States,32602,EU Market,East,PROD-000428,Technology,Tables,Product 428,622.68,1,0.40,363.61,7.30,Medium,15.07,-6.87737,-82.80308
ORD-000429,2024-03-05,2024-03-11,Same Day,CUST-00429,Customer 429,Corporate,Los Angeles,IL,United States,71219,APAC Market,West,PROD-000429,Furniture,Tables,Product 429,585.71,2,0.48,230.67,17.69,Low,13.11,-61.30673,39.63325
ORD-000430,2024-03-06,2024-03-08,Standard Class,CUST-00430,Customer 430,Home Office,Los Angeles,IL,United States,18105,US Market,West,PROD-000430,Technology,Tables,Product 430,723.30,6,0.35,112.54,15.57,Low,5.59,-3.11455,-51.88461
ORD-000431,2024-03-07,2024-03-10,Second Class,CUST-00431,Customer 431,Home Office,Houston,IL,United States,57791,US Market,West,PROD-000431,Furniture,Bookcases,Product 431,879.95,4,0.01,491.16,24.25,Low,6.68,-67.75228,-117.90513
ORD-000432,2024-03-08,2024-03-17,Second Class,CUST-00432,Customer 432,Home Office,New York,AZ,United States,41626,APAC Market,South,PROD-000432,Furniture,Tables,Product 432,307.12,3,0.40,243.88,28.09,High,49.62,-63.43189,1.54083
ORD-000433,2024-03-09,2024-03-13,First Class,CUST-00433,Customer 433,Home Office,New York,CA,United States,80877,US Market,West,PROD-000433,Technology,Binders,Product 433,247.77,5,0.48,13.38,11.62,High,14.32,-55.30283,-9.83528
ORD-000434,2024-03-10,2024-03-12,First Class,CUST-00434,Customer 434,Corporate,Chicago,AZ,United States,28239,US Market,Central,PROD-000434,Technology,Bookcases,Product 434,157.69,9,0.38,-19.16,37.22,Low,11.53,52.86400,-21.14672
ORD-000435,2024-03-11,2024-03-13,Second Class,CUST-00435,Customer 435,Consumer,Chicago,IL,United States,97754,US Market,South,PROD-000435,Furniture,Phones,Product 435,838.32,2,0.11,11.56,16.65,High,22.68,-4.39013,-4.94916
ORD-000436,2024-03-12,2024-03-18,Standard Class,CUST-00436,Customer 436,Consumer,Phoenix,IL,United States,78935,APAC Market,East,PROD-000436,Furniture,Tables,Product 436,443.56,9,0.37,-51.73,5.17,Medium,4.78,-47.43844,-82.49346
ORD-000437,2024-03-13,2024-03-15,Second Class,CUST-00437,Customer 437,Home Office,New York,CA,United States,10674,APAC Market,West,PROD-000437,Office Supplies,Phones,Product 437,488.73,8,0.36,104.03,12.31,Critical,26.45,20.15818,32.54021
ORD-000438,2024-03-14,2024-03-18,Second Class,CUST-00438,Customer 438,Consumer,Phoenix,NY,United States,26350,EU Market,West,PROD-000438,Technology,Chairs,Product 438,737.06,9,0.10,-43.23,17.81,Low,41.52,-11.73710,-32.03458
ORD-000439,2024-03-15,2024-03-22,First Class,CUST-00439,Customer 439,Consumer,Chicago,NY,United States,79029,US Market,East,PROD-000439,Office Supplies,Chairs,Product 439,253.99,4,0.26,255.15,20.41,Medium,37.05,9.81029,-133.66460
ORD-000440,2024-03-16,2024-03-23,Second Class,CUST-00440,Customer 440,Consumer,New York,IL,United States,67534,APAC Market,West,PROD-000440,Furniture,Phones,Product 440,992.82,5,0.00,118.95,15.48,Critical,0.76,-15.33900,161.74260
ORD-000441,2024-03-17,2024-03-18,Second Class,CUST-00441,Customer 441,Consumer,Los Angeles,NY,United States,25959,US Market,West,PROD-000441,Technology,Binders,Product 441,899.29,4,0.13,394.72,15.17,Medium,37.60,-48.73661,61.50382
ORD-000442,2024-03-18,2024-03-24,Second Class,CUST-00442,Customer 442,Corporate,Los Angeles,CA,United States,59157,US Market,West,PROD-000442,Office Supplies,Chairs,Product 442,428.33,3,0.26,92.61,31.80,Critical,33.26,26.95461,67.11059
ORD-000443,2024-03-19,2024-03-26,Standard Class,CUST-00443,Customer 443,Corporate,Los Angeles,TX,United States,62290,APAC Market,South,PROD-000443,Office Supplies,Bookcases,Product 443,379.01,5,0.48,-46.59,20.41,Critical,26.91,-39.97162,14.82782
